index, timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
3, 2017/09/13 17:35:46.890, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.905, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.905, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.920, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.921, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.937, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.937, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.951, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.952, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.966, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.967, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 5 %, 3 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.980, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.981, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.29 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.995, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:46.996, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.010, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.011, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.026, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.026, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.041, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.041, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.056, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.056, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.071, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.071, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 48.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.086, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.086, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.101, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.101, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.117, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.117, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.132, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.132, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 10 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.148, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.148, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.163, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.163, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 50.51 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.178, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.178, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.193, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.193, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.209, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.209, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.225, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.225, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.240, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.240, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.255, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.255, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.30 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.278, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.279, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.293, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.293, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.308, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.308, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 15 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.323, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.323, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.339, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.339, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.17 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.355, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.355, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.370, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.370, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.384, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.384, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.399, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.399, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.414, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.415, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.430, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.430, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.03 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.445, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.445, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.460, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.460, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.475, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.475, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.490, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.490, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.505, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.505, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.521, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.521, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.77 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.536, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.536, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.551, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.551, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.566, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.566, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.581, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.581, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.596, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.596, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.612, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.612, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.627, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.627, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.643, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.644, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.657, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.658, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.672, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.672, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.687, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.687, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.703, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.703, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.718, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.718, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.733, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.733, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.749, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.750, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:47.769, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
