index, timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
3, 2017/09/13 17:27:27.868, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.875, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.883, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.890, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.898, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.905, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.914, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.921, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.929, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.49 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.936, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.944, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.951, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.959, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.966, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.974, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.981, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.989, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:27.996, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.005, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.012, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.020, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.97 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.027, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.035, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.042, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.050, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.057, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.065, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.072, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.080, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.087, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.096, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.103, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.111, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.44 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.118, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.126, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.133, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.141, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.148, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.156, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.163, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.171, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.179, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.187, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.202, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.209, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.217, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.224, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.232, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.239, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.247, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.254, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.262, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.269, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.278, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.293, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.27 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.300, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.308, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 27 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.315, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.323, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.330, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.338, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.345, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.353, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.360, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.368, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.376, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.383, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.31 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.391, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.399, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.406, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.414, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.421, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.429, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.436, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.444, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.451, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.460, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.467, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.474, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.55 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.482, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.35 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.493, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.35 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.506, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.35 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.521, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.35 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.564, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.53 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.598, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.53 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.613, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.53 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.632, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.53 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.645, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.53 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.655, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.53 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.662, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.670, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.677, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.685, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.692, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.701, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.708, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.715, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.723, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.731, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.739, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.746, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 51.79 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.753, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.761, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.768, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.782, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.797, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.814, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.858, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.867, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.874, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.882, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.889, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.897, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:28.904, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 33, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.92 W, 745 MHz, 2500 MHz, 745 MHz
